44900,1011,212651,"CABALLETE ""PLEGABLE PLANO"" WENGE",Escritorios,http://www.mueblessur.cl/122-2107-thickbox/caballeteplegableplanocvroblewenge.jpg,Estructura de roble wenge natural con sistema de bisagras y ensamble.<br><br>Consultar Disponibilidad.,http://www.mueblessur.cl/122-2107-large/caballeteplegableplanocvroblewenge.jpg,http://www.mueblessur.cl/122-2107-large/caballeteplegableplanocvroblewenge.jpg,Estructura de roble wenge natural con sistema de bisagras y ensamble.<br><br>Consultar Disponibilidad.
39900,1012,208001,"CABALLETE ""CROMADO"" NACIONAL",Escritorios,http://www.mueblessur.cl/220-2089-thickbox/caballetecromadonacional.jpg,"Acero, alambre trefilado, pulido de 8 mm, recubierto cromado.",http://www.mueblessur.cl/220-2089-large/caballetecromadonacional.jpg,http://www.mueblessur.cl/220-2089-large/caballetecromadonacional.jpg,"Acero, alambre trefilado, pulido de 8 mm, recubierto cromado."
124900,1013,217188,"ESCRITORIO OFICINA ""LAZARO""",Escritorios,http://www.mueblessur.cl/7046-2081-thickbox/escritoriooficinalazaroxcmcubmdfblanca.jpg,"Cubierta MDF lacado blanco mate, patas metálicas pintadas blanca.<br><br>Tamaño tubo 20 x 40 mm.<br><br>Medidas: 120 x 60 x alt. 76 cms.",http://www.mueblessur.cl/7046-2081-large/escritoriooficinalazaroxcmcubmdfblanca.jpg,http://www.mueblessur.cl/7046-2081-large/escritoriooficinalazaroxcmcubmdfblanca.jpg,"Cubierta MDF lacado blanco mate, patas metálicas pintadas blanca.<br><br>Tamaño tubo 20 x 40 mm.<br><br>Medidas: 120 x 60 x alt. 76 cms."
179900,1014,217075,"ESCRITORIO ""DALINO MEDIANO"" WENGE",Escritorios,http://www.mueblessur.cl/7099-2100-thickbox/escritoriodalinomedianocubiertawenge.jpg,"Estructura de metal cromado, cubierta wenge.<br><br>Medidas: 80 x 46 x alt. 75 cms.<br><br>Disponible solo en Outlet.",http://www.mueblessur.cl/7099-2100-large/escritoriodalinomedianocubiertawenge.jpg,http://www.mueblessur.cl/7099-2100-large/escritoriodalinomedianocubiertawenge.jpg,"Estructura de metal cromado, cubierta wenge.<br><br>Medidas: 80 x 46 x alt. 75 cms.<br><br>Disponible solo en Outlet."
79900,1015,218074,"ESCRITORIO ""DIRECTOR L"" NEGRO",Escritorios,http://www.mueblessur.cl/7276-2101-thickbox/escritoriodirectorlcubiertavidrioestructnegr.jpg,"Marco de metal pintado en color <br>negro mate,cubierta vidrio templado.<br><br>Medidas: 140 x prof. 140 x alt. 73 cms.",http://www.mueblessur.cl/7276-2101-large/escritoriodirectorlcubiertavidrioestructnegr.jpg,http://www.mueblessur.cl/7276-2101-large/escritoriodirectorlcubiertavidrioestructnegr.jpg,"Marco de metal pintado en color <br>negro mate,cubierta vidrio templado.<br><br>Medidas: 140 x prof. 140 x alt. 73 cms."
45900,1016,218075,"ESCRITORIO ""MEMPHIS"" BLANCO",Escritorios,http://www.mueblessur.cl/7275-2078-thickbox/escritoriomemphisxxcmblanco.jpg,"Estructura metálica pintada en color<br> blanco, cubierta vidrio templado.<br><br>Medidas: 89 x prof. 50 x alt. 75 cms.",http://www.mueblessur.cl/7275-2078-large/escritoriomemphisxxcmblanco.jpg,http://www.mueblessur.cl/7275-2078-large/escritoriomemphisxxcmblanco.jpg,"Estructura metálica pintada en color<br> blanco, cubierta vidrio templado.<br><br>Medidas: 89 x prof. 50 x alt. 75 cms."
64900,1017,218076,"ESCRITORIO ""DUBO 110X55x75"" ROJO",Escritorios,http://www.mueblessur.cl/7274-2077-thickbox/escritorioduboxcmcruedasrojo.jpg,"Cubierta y estructura metálica,<br> con ruedas, color rojo.<br><br>Medidas: 110 x prof. 55 x alt. 75 cms.<br><br>Disponible solo en tiendas.",http://www.mueblessur.cl/7274-2077-large/escritorioduboxcmcruedasrojo.jpg,http://www.mueblessur.cl/7274-2077-large/escritorioduboxcmcruedasrojo.jpg,"Cubierta y estructura metálica,<br> con ruedas, color rojo.<br><br>Medidas: 110 x prof. 55 x alt. 75 cms.<br><br>Disponible solo en tiendas."
119900,1018,218409,"ESCRITORIO ""CRISTAL"" TRANSPARENTE",Escritorios,http://www.mueblessur.cl/8844-1857-thickbox/mesacristalxxcmcvidriotransparente.jpg,"Estructura de metal pintado negro mate,<br> cubierta de vidrio 6 mm.<br><br>Medidas: 153 x prof. 60 x alt. 73 cms.",http://www.mueblessur.cl/8844-1857-large/mesacristalxxcmcvidriotransparente.jpg,http://www.mueblessur.cl/8844-1857-large/mesacristalxxcmcvidriotransparente.jpg,"Estructura de metal pintado negro mate,<br> cubierta de vidrio 6 mm.<br><br>Medidas: 153 x prof. 60 x alt. 73 cms."
119900,1019,218606,"ESCRITORIO ""ALVISE"" BLANCO",Escritorios,http://www.mueblessur.cl/9007-2104-thickbox/escritorioalvisexxcmlacadoblanco.jpg,"Estructura de MDF lacado blanco, <br>patas de acero pintadas blanca.<br><br>Medidas: 120 x prof. 60 x alt. 91 cms.",http://www.mueblessur.cl/9007-2104-large/escritorioalvisexxcmlacadoblanco.jpg,http://www.mueblessur.cl/9007-2104-large/escritorioalvisexxcmlacadoblanco.jpg,"Estructura de MDF lacado blanco, <br>patas de acero pintadas blanca.<br><br>Medidas: 120 x prof. 60 x alt. 91 cms."
174900,1020,218829,"ESCRITORIO CAJON ""NET"" NATURAL",Escritorios,http://www.mueblessur.cl/9154-2103-thickbox/escritoriocajonnetnatural.jpg,Estructura madera natural.<br><br>Medidas: frente 100 x prof. 40 x alt. 75 cms.,http://www.mueblessur.cl/9154-2103-large/escritoriocajonnetnatural.jpg,http://www.mueblessur.cl/9154-2103-large/escritoriocajonnetnatural.jpg,Estructura madera natural.<br><br>Medidas: frente 100 x prof. 40 x alt. 75 cms.
45900,1021,219069,"ESCRITORIO ""MEMPHIS"" NEGRO",Escritorios,http://www.mueblessur.cl/9311-2226-thickbox/escritoriomemphisxxcmnegro.jpg,"Estructura metálica pintada en color<br>negro, cubierta vidrio templado. <br><br>Medidas: 89 x prof. 50 x alt. 75 cms.",http://www.mueblessur.cl/9311-2226-large/escritoriomemphisxxcmnegro.jpg,http://www.mueblessur.cl/9311-2226-large/escritoriomemphisxxcmnegro.jpg,"Estructura metálica pintada en color<br>negro, cubierta vidrio templado. <br><br>Medidas: 89 x prof. 50 x alt. 75 cms."
379900,1022,219141,"ESCRITORIO ""TERRY"" BLANCO",Escritorios,http://www.mueblessur.cl/9397-2262-thickbox/escritorioterrycajlacadoblanco.jpg,"Estructura de MDF lacado blanco, patas cromadas.<br><br>Medidas: 140 x prof. 70 x alt. 75 cms.",http://www.mueblessur.cl/9397-2262-large/escritorioterrycajlacadoblanco.jpg,http://www.mueblessur.cl/9397-2262-large/escritorioterrycajlacadoblanco.jpg,"Estructura de MDF lacado blanco, patas cromadas.<br><br>Medidas: 140 x prof. 70 x alt. 75 cms."
129900,1023,219085,"ESCRITORIO ""BALBILLA""",Escritorios,http://www.mueblessur.cl/9334-2270-thickbox/escritoriobalbillaxcmcubmaderabasemetal.jpg,"Cubierta madera, patas metálicas.<br><br>Medidas: 119 x prof. 83 x alt. 75 cms.",http://www.mueblessur.cl/9334-2270-large/escritoriobalbillaxcmcubmaderabasemetal.jpg,http://www.mueblessur.cl/9334-2270-large/escritoriobalbillaxcmcubmaderabasemetal.jpg,"Cubierta madera, patas metálicas.<br><br>Medidas: 119 x prof. 83 x alt. 75 cms."
129900,1024,116234,"SILLON OFICINA ""SOFT HEAD""","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/780-2035-thickbox/sillonoficinasoftheadcruedasbrazos.jpg,"Estructura de polímeros de alta densidad y metal, acolchado y cubierto con malla de polyester, con apoyacabeza.<br><br>Altura máxima      122 cms.<br>Profundidad            40 cms.<br>Altura máx. asiento 45 cms.<br>Altura min. asiento  35 cms.",http://www.mueblessur.cl/780-2035-large/sillonoficinasoftheadcruedasbrazos.jpg,http://www.mueblessur.cl/780-2035-large/sillonoficinasoftheadcruedasbrazos.jpg,"Estructura de polímeros de alta densidad y metal, acolchado y cubierto con malla de polyester, con apoyacabeza.<br><br>Altura máxima      122 cms.<br>Profundidad            40 cms.<br>Altura máx. asiento 45 cms.<br>Altura min. asiento  35 cms."
105900,1025,111502,"SILLON OFICINA ""PU""","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/5296-2048-thickbox/sillaoficinaputapizcuerotela.jpg,"Silla tapizada en malla de polyester y cuero reconstituido en la cabecera, con ruedas. Altura regulable.<br><br>Altura máxima      121 cms.<br>Profundidad            51 cms.<br>Altura máx. asiento 45 cms.<br>Altura min. asiento  36 cms.",http://www.mueblessur.cl/5296-2048-large/sillaoficinaputapizcuerotela.jpg,http://www.mueblessur.cl/5296-2048-large/sillaoficinaputapizcuerotela.jpg,"Silla tapizada en malla de polyester y cuero reconstituido en la cabecera, con ruedas. Altura regulable.<br><br>Altura máxima      121 cms.<br>Profundidad            51 cms.<br>Altura máx. asiento 45 cms.<br>Altura min. asiento  36 cms."
149900,1026,114067,"SILLON OFICINA ""MANAGER II"" NEGRO","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/5312-2046-thickbox/sillonoficinamanagerdoscruedastappupvcneg.jpg,"Sillón con ruedas, estructura de metal cromada, respaldo y asiento de espuma tapizado en PU. Altura regulable.<br><br>Altura máxima       127 cms.<br>Profundidad            56 cms.<br>Altura máx. asiento 41 cms.<br>Altura min. asiento  35 cms.",http://www.mueblessur.cl/5312-2046-large/sillonoficinamanagerdoscruedastappupvcneg.jpg,http://www.mueblessur.cl/5312-2046-large/sillonoficinamanagerdoscruedastappupvcneg.jpg,"Sillón con ruedas, estructura de metal cromada, respaldo y asiento de espuma tapizado en PU. Altura regulable.<br><br>Altura máxima       127 cms.<br>Profundidad            56 cms.<br>Altura máx. asiento 41 cms.<br>Altura min. asiento  35 cms."
239900,1027,111501,"SILLON OFICINA ""MANAGER"" NEGRO","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/743-2045-thickbox/sillonoficinamanagertapizcuero.jpg,"Sillón con ruedas, estructura de metal cromada, asiento de espuma tapizado en cuero, respaldo alto. Altura regulable.<br><br>Altura máxima      133 cms.<br>Profundidad            52 cms.<br>Altura máx. asiento 50 cms.<br>Altura min. asiento  44 cms.",http://www.mueblessur.cl/743-2045-large/sillonoficinamanagertapizcuero.jpg,http://www.mueblessur.cl/743-2045-large/sillonoficinamanagertapizcuero.jpg,"Sillón con ruedas, estructura de metal cromada, asiento de espuma tapizado en cuero, respaldo alto. Altura regulable.<br><br>Altura máxima      133 cms.<br>Profundidad            52 cms.<br>Altura máx. asiento 50 cms.<br>Altura min. asiento  44 cms."
139900,1028,117934,"SILLA OFICINA ""DIAM"" TRANSPARENTE","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/7190-1592-thickbox/silladiamcruedaspolicarbonatotransparente.jpg,"Silla de policarbonato transparente, estructura de metal cromada, con ruedas. Altura regulable.<br><br>Altura máxima        95 cms.<br>Profundidad            42 cms.<br>Altura máx. asiento 56 cms.<br>Altura min. asiento  45 cms.",http://www.mueblessur.cl/7190-1592-large/silladiamcruedaspolicarbonatotransparente.jpg,http://www.mueblessur.cl/7190-1592-large/silladiamcruedaspolicarbonatotransparente.jpg,"Silla de policarbonato transparente, estructura de metal cromada, con ruedas. Altura regulable.<br><br>Altura máxima        95 cms.<br>Profundidad            42 cms.<br>Altura máx. asiento 56 cms.<br>Altura min. asiento  45 cms."
55900,1029,118332,"SILLA OFICINA ""EGG II"" BLANCA","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/7417-1979-thickbox/sillaeggcruedasblancocojinnegro.jpg,"Asiento de polipropileno color blanco, patas de metal cromado. Altura regulable. Cojín de PU negro.<br><br>Altura máxima        92 cms.<br>Profundidad            43 cms.<br>Altura máx. asiento 51 cms.<br>Altura min. asiento  42 cms.",http://www.mueblessur.cl/7417-1979-large/sillaeggcruedasblancocojinnegro.jpg,http://www.mueblessur.cl/7417-1979-large/sillaeggcruedasblancocojinnegro.jpg,"Asiento de polipropileno color blanco, patas de metal cromado. Altura regulable. Cojín de PU negro.<br><br>Altura máxima        92 cms.<br>Profundidad            43 cms.<br>Altura máx. asiento 51 cms.<br>Altura min. asiento  42 cms."
69900,1030,118505,"SILLON OFICINA ""ALDO"" NEGRO","Sillones Ejecutivos, Gerenciales",http://www.mueblessur.cl/8949-2037-thickbox/sillaoficinaaldoasientorespaldomallanegra.jpg,"Silla con ruedas, asiento y respaldo de malla, <br>estructura metálica. Altura regulable.<br><br>Altura máxima       117 cms.<br>Profundidad            50 cms.<br>Altura máx. asiento 46 cms.<br>Altura min. asiento  38 cms.",http://www.mueblessur.cl/8949-2037-large/sillaoficinaaldoasientorespaldomallanegra.jpg,http://www.mueblessur.cl/8949-2037-large/sillaoficinaaldoasientorespaldomallanegra.jpg,"Silla con ruedas, asiento y respaldo de malla, <br>estructura metálica. Altura regulable.<br><br>Altura máxima       117 cms.<br>Profundidad            50 cms.<br>Altura máx. asiento 46 cms.<br>Altura min. asiento  38 cms."
